book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6073,32429,32429,2771826,54,425208435,9.78042520843e+12,Dean Koontz,1993.0,Dragon Tears,Dragon Tears,,3.72,17573,18455,423,288,1421,5900,6349,4497,https://images.gr-assets.com/books/1308458435m/32429.jpg,https://images.gr-assets.com/books/1308458435s/32429.jpg
6074,7937744,7937744,11345814,21,316123404,9.7803161234e+12,Iain M. Banks,2010.0,Surface Detail,Surface Detail (Culture #9),eng,4.22,15651,17865,853,89,344,2514,7592,7326,https://images.gr-assets.com/books/1287893375m/7937744.jpg,https://images.gr-assets.com/books/1287893375s/7937744.jpg
6075,7785207,7785207,10722156,8,,,Nicky Charles,2010.0,The Mating,"The Mating  (Law of the Lycans, #2)",eng,4.02,20109,23614,2068,558,1222,4601,8016,9217,https://images.gr-assets.com/books/1299068605m/7785207.jpg,https://images.gr-assets.com/books/1299068605s/7785207.jpg
6076,330947,330947,1808829,71,440240948,9.78044024094e+12,Conn Iggulden,2002.0,The Gates of Rome,"The Gates of Rome (Emperor, #1)",eng,4.16,14370,16637,731,198,486,2567,6555,6831,https://images.gr-assets.com/books/1313874666m/330947.jpg,https://images.gr-assets.com/books/1313874666s/330947.jpg
6077,20299683,20299683,28133255,9,1607069458,9.78160706945e+12,"Kurtis J. Wiebe, Roc Upchurch",2014.0,,"Rat Queens, Vol. 1: Sass & Sorcery",eng,4.2,24959,25295,2863,619,945,3302,8349,12080,https://images.gr-assets.com/books/1489284113m/20299683.jpg,https://images.gr-assets.com/books/1489284113s/20299683.jpg
6078,81903,81903,1726,178,425173747,9.78042517375e+12,Agatha Christie,1975.0,Curtain: Poirot’s Last Case,"Curtain (Hercule Poirot, #39)",eng,4.05,18358,22020,1080,194,930,4684,7924,8288,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6079,77161,77161,1357544,78,1594480036,9.78159448003e+12,Lian Hearn,2003.0,Grass for His Pillow ,"Grass for His Pillow (Tales of the Otori, #2)",,4.01,15140,18061,536,81,596,4031,7631,5722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6080,2798094,2798094,2823886,25,345495934,9.78034549594e+12,Laurell K. Hamilton,2008.0,Swallowing Darkness,"Swallowing Darkness (Merry Gentry, #7)",en-US,4.13,23079,25213,685,386,1219,4460,7749,11399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6081,21420473,21420473,40725766,5,,,Laurelin Paige,2014.0,,"The Fixed Trilogy (Fixed, #1-3)",eng,4.35,17396,18169,1125,219,513,2035,5390,10012,https://images.gr-assets.com/books/1394517753m/21420473.jpg,https://images.gr-assets.com/books/1394517753s/21420473.jpg
6082,18774020,18774020,26407781,18,316250813,9.78031625082e+12,Edan Lepucki,2014.0,California,California,eng,3.22,14870,16064,2643,927,2641,6113,4742,1641,https://images.gr-assets.com/books/1400863574m/18774020.jpg,https://images.gr-assets.com/books/1400863574s/18774020.jpg
6083,116295,116295,18659768,5,552144312,9.78055214432e+12,"Stephen Briggs, Terry Pratchett",1992.0,,Guards! Guards!: The Play,en-GB,4.35,15096,15126,40,64,182,1815,5420,7645,https://images.gr-assets.com/books/1353573648m/116295.jpg,https://images.gr-assets.com/books/1353573648s/116295.jpg
6084,197512,197512,184783,16,786818697,9.78078681869e+12,Mo Willems,2004.0,The Pigeon Finds a Hot Dog!,The Pigeon Finds a Hot Dog!,en-US,4.35,20510,20790,720,261,649,2688,5218,11974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6085,25131600,25131600,44828548,30,080417766X,9.78080417766e+12,Chuck Wendig,2015.0,Aftermath,"Aftermath (Star Wars: Aftermath, #1)",eng,3.15,11207,16440,2499,1136,2952,6340,4270,1742,https://images.gr-assets.com/books/1426620007m/25131600.jpg,https://images.gr-assets.com/books/1426620007s/25131600.jpg
6086,263148,263148,255086,28,60776250,9.78006077625e+12,Ellen Schreiber,2006.0,"Vampireville (Vampire Kisses, #3)","Vampireville (Vampire Kisses, #3)",en-GB,3.92,21676,22429,503,637,1796,5433,5380,9183,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6087,16349,16349,6568307,188,7120699,9.7800071207e+12,Agatha Christie,1938.0,Hercule Poirot's Christmas,"Hercule Poirot's Christmas (Hercule Poirot, #20)",eng,3.9,17971,22892,1374,87,821,6401,9528,6055,https://images.gr-assets.com/books/1308808460m/16349.jpg,https://images.gr-assets.com/books/1308808460s/16349.jpg
6088,15808287,15808287,21532921,13,525953612,9.78052595362e+12,Jennifer Chiaverini,2013.0,Mrs. Lincoln's Dressmaker,Mrs. Lincoln's Dressmaker,eng,3.41,16366,18509,2851,722,2519,6540,5846,2882,https://images.gr-assets.com/books/1350586527m/15808287.jpg,https://images.gr-assets.com/books/1350586527s/15808287.jpg
6089,545425,545425,532703,88,9953320993,,Safiy al-Rahman al-Mubarakfuri,1979.0, الرحيق المختوم: بحث في السيرة النبوية على صاحبها أفضل الصلاة والسلام ,الرحيق المختوم,ara,4.57,10558,13177,1141,145,205,919,2664,9244,https://images.gr-assets.com/books/1289025514m/545425.jpg,https://images.gr-assets.com/books/1289025514s/545425.jpg
6090,12547098,12547098,17534296,31,307460207,9.7803074602e+12,Sarah McCoy,2012.0,The Baker's Daughter,The Baker's Daughter,eng,3.94,12752,16884,1906,187,663,3690,7701,4643,https://images.gr-assets.com/books/1404963150m/12547098.jpg,https://images.gr-assets.com/books/1404963150s/12547098.jpg
6091,21849362,21849362,41120683,30,,,J.R. Ward,2015.0,The Shadows,"The Shadows (Black Dagger Brotherhood, #13)",en-US,4.29,20668,23375,3099,327,744,2985,7011,12308,https://images.gr-assets.com/books/1404479585m/21849362.jpg,https://images.gr-assets.com/books/1404479585s/21849362.jpg
6092,920143,920143,596404,8,823404706,9.7808234047e+12,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",1983.0,Rotkäppchen,Little Red Riding Hood,eng,4.11,19224,19453,507,150,792,4489,5308,8714,https://images.gr-assets.com/books/1314485414m/920143.jpg,https://images.gr-assets.com/books/1314485414s/920143.jpg
6093,153865,153865,1368691,47,439995442,9.78043999544e+12,Dav Pilkey,1999.0,Captain Underpants and the Attack of the Talking Toilets,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",en-GB,3.99,25873,26970,623,1173,2025,5248,6039,12485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6094,12204857,12204857,16815240,47,857203312,9.78085720331e+12,"Martin Pistorius, Megan Lloyd Davies",2011.0,Ghost Boy,Ghost Boy,eng,3.96,10303,14474,1675,241,730,3151,5551,4801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6095,18077875,18077875,25369241,29,804137382,9.78080413739e+12,Greg McKeown,2014.0,Essentialism: The Disciplined Pursuit of Less,Essentialism: The Disciplined Pursuit of Less,eng,3.99,16137,18644,1919,363,1089,3655,6740,6797,https://images.gr-assets.com/books/1403165375m/18077875.jpg,https://images.gr-assets.com/books/1403165375s/18077875.jpg
6096,16188,16188,3969,37,743249291,9.78074324929e+12,Philippa Gregory,1987.0,Wideacre,"Wideacre  (The Wideacre Trilogy, #1)",eng,3.28,17469,18758,1581,2486,2768,4745,4539,4220,https://images.gr-assets.com/books/1289170133m/16188.jpg,https://images.gr-assets.com/books/1289170133s/16188.jpg
6097,6670,6670,1327019,89,141311290,9.7801413113e+12,"Roald Dahl, Quentin Blake",1966.0,,The Magic Finger (Young Puffin Developing Reader),eng,3.66,19018,21939,1150,333,1904,7795,6814,5093,https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966s/6670.jpg
6098,15717721,15717721,21388692,32,,,Lisa Renee Jones,2012.0,If I were you,"If I Were You (Inside Out, #1)",eng,4.14,21313,23978,2354,536,1024,3556,8278,10584,https://images.gr-assets.com/books/1397227898m/15717721.jpg,https://images.gr-assets.com/books/1397227898s/15717721.jpg
6099,16079228,18615935,21876920,11,,,L.A. Fiore,2012.0,Beautifully Damaged,"Beautifully Damaged (Beautifully Damaged, #1)",eng,3.99,21543,27919,1755,872,1624,4979,9747,10697,https://images.gr-assets.com/books/1350800166m/16079228.jpg,https://images.gr-assets.com/books/1350800166s/16079228.jpg
6100,16053316,16053316,21837591,17,,,Samantha Towle,2013.0,Wethering the Storm,"Wethering the Storm (The Storm, #2)",eng,4.33,26962,29110,1935,226,659,3507,9695,15023,https://images.gr-assets.com/books/1368083888m/16053316.jpg,https://images.gr-assets.com/books/1368083888s/16053316.jpg
6101,30658,30658,6299110,234,872201929,9.78087220193e+12,"René Descartes, Donald A. Cress",1641.0,Meditationes de prima philosophia,Meditations on First Philosophy,eng,3.69,14811,15952,367,481,1470,4630,5260,4111,https://images.gr-assets.com/books/1405624521m/30658.jpg,https://images.gr-assets.com/books/1405624521s/30658.jpg
6102,17491,17491,310727,38,749748001,9.780749748e+12,Enid Blyton,1939.0,The Enchanted Wood,"The Enchanted Wood (The Faraway Tree, #1)",eng,4.24,16470,17697,520,309,551,2704,5202,8931,https://images.gr-assets.com/books/1428732266m/17491.jpg,https://images.gr-assets.com/books/1428732266s/17491.jpg
6103,17286162,17286162,23905943,13,,,Sandi Lynn,2013.0,Forever Black,"Forever Black (Forever, #1)",eng,3.99,27102,27415,1840,720,1761,5235,9140,10559,https://images.gr-assets.com/books/1359579827m/17286162.jpg,https://images.gr-assets.com/books/1359579827s/17286162.jpg
6104,16204,16204,3274683,473,1592243002,9.78159224301e+12,Henry James,1878.0,Daisy Miller,Daisy Miller,,3.36,17118,20939,1279,727,2824,8287,6486,2615,https://images.gr-assets.com/books/1327911289m/16204.jpg,https://images.gr-assets.com/books/1327911289s/16204.jpg
6105,11866694,11866694,16823763,23,1401340873,9.78140134087e+12,Lauren Groff,2012.0,Arcadia,Arcadia,eng,3.65,14622,16274,2444,471,1471,4757,6233,3342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6106,57605,57605,56119,11,307444058,9.78030744406e+12,Dorothy Kunhardt,1940.0,Pat the Bunny (Touch and Feel Book),Pat the Bunny,,4.06,19187,19870,351,442,1264,4308,4480,9376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6107,25279165,25279165,45005209,18,345528697,9.7803455287e+12,Melanie Benjamin,2016.0,The Swans of Fifth Avenue,The Swans of Fifth Avenue,eng,3.58,13735,17953,2518,580,1676,5639,6932,3126,https://images.gr-assets.com/books/1431898319m/25279165.jpg,https://images.gr-assets.com/books/1431898319s/25279165.jpg
6108,229145,229145,1101695,18,1591828783,9.78159182878e+12,"CLAMP, Maria Simpson",1996.0,カードキャプターさくら,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",eng,4.3,17547,18004,206,248,620,2662,4442,10032,https://images.gr-assets.com/books/1451030958m/229145.jpg,https://images.gr-assets.com/books/1451030958s/229145.jpg
6109,23217,23217,3239501,34,60525126,9.78006052512e+12,Meg Cabot,2006.0,Size 14 Is Not Fat Either,"Size 14 Is Not Fat Either (Heather Wells, #2)",eng,3.83,24045,25006,1042,274,1359,7200,9654,6519,https://images.gr-assets.com/books/1479654269m/23217.jpg,https://images.gr-assets.com/books/1479654269s/23217.jpg
6110,12072362,12072362,18597688,4,61997188,9.78006199718e+12,Ree Drummond,2011.0,,The Pioneer Woman Cooks: Food from My Frontier ,eng,4.31,19153,19416,370,448,566,2340,5273,10789,https://images.gr-assets.com/books/1344712745m/12072362.jpg,https://images.gr-assets.com/books/1344712745s/12072362.jpg
6111,12706435,12706435,17839042,10,,,Shelly Crane,2011.0,Defiance,"Defiance (Significance, #3)",eng,4.31,22767,22889,833,210,593,3055,7077,11954,https://images.gr-assets.com/books/1498698186m/12706435.jpg,https://images.gr-assets.com/books/1498698186s/12706435.jpg
6112,232577,232577,1228514,25,061808360X,9.7806180836e+12,Dian Fossey,1983.0,Gorillas in the Mist,Gorillas in the Mist,en-US,4.16,16551,16880,164,219,491,2876,6068,7226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6113,7663,7663,2651727,57,451210638,9.78045121063e+12,"Jeffery Hudson, Michael Crichton",1968.0,A Case of Need,A Case of Need,en-US,3.6,14109,16047,563,291,1448,5632,5664,3012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6114,16045140,16045140,21823357,34,805097457,9.78080509745e+12,Adelle Waldman,2013.0,The Love Affairs of Nathaniel P. ,The Love Affairs of Nathaniel P.,en-CA,3.3,12598,14296,1875,730,2371,4918,4455,1822,https://images.gr-assets.com/books/1361026301m/16045140.jpg,https://images.gr-assets.com/books/1361026301s/16045140.jpg
6115,16096873,16096873,21905189,39,,,"P.C. Cast, Kristin Cast",2013.0,Revealed,"Revealed (House of Night, #11)",eng,3.81,17282,21187,1444,895,1981,5001,5593,7717,https://images.gr-assets.com/books/1369156173m/16096873.jpg,https://images.gr-assets.com/books/1369156173s/16096873.jpg
6116,28959148,28959148,49185839,10,,,Matthew Norman,2016.0,,We're All Damaged,eng,3.85,16377,16488,1374,271,884,4157,6972,4204,https://images.gr-assets.com/books/1457221465m/28959148.jpg,https://images.gr-assets.com/books/1457221465s/28959148.jpg
6117,6115138,6115138,6293210,42,312374976,9.78031237498e+12,Linda Castillo,2009.0,Sworn to Silence,"Sworn to Silence (Kate Burkholder, #1)",eng,4.0,17862,20424,2416,343,775,4013,8761,6532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6118,12119529,12119529,17088822,12,425256227,9.78042525622e+12,Ilona Andrews,2014.0,Magic Breaks,"Magic Breaks (Kate Daniels, #7)",eng,4.52,22583,27458,2303,46,188,1910,8504,16810,https://images.gr-assets.com/books/1383236969m/12119529.jpg,https://images.gr-assets.com/books/1383236969s/12119529.jpg
6119,79649,79649,3200341,281,413771008,9.780413771e+12,"Anton Chekhov, Michael Frayn",1895.0,Чайка,The Seagull,eng,3.92,15997,18104,411,325,1139,4186,6442,6012,https://images.gr-assets.com/books/1443340069m/79649.jpg,https://images.gr-assets.com/books/1443340069s/79649.jpg
6120,7717482,7717482,44805656,112,4103534257,9.78410353426e+12,"Haruki Murakami, 村上 春樹",2010.0,1Q84 Book 3 [Ichi-kyū-hachi-yon],"1Q84 BOOK 3 (1Q84, #3)",jpn,3.86,10317,17189,1332,328,1253,4136,6260,5212,https://images.gr-assets.com/books/1327559269m/7717482.jpg,https://images.gr-assets.com/books/1327559269s/7717482.jpg
6121,93723,93723,2425604,32,330418874,9.78033041887e+12,Meg Cabot,2004.0,Boy Meets Girl,"Boy Meets Girl (Boy, #2)",eng,3.82,21851,24066,1052,403,1560,6834,8503,6766,https://images.gr-assets.com/books/1328033372m/93723.jpg,https://images.gr-assets.com/books/1328033372s/93723.jpg
6122,402015,402015,1057985,47,60097477,9.78006009748e+12,Louise Rennison,2002.0,Dancing in my nuddy-pants!,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",eng,4.01,18451,20861,425,239,917,4872,7100,7733,https://images.gr-assets.com/books/1327885836m/402015.jpg,https://images.gr-assets.com/books/1327885836s/402015.jpg
6123,348,348,2055615,75,345413997,9.78034541399e+12,Robert A. Heinlein,1957.0,The Door into Summer,The Door Into Summer,eng,4.0,15298,18028,829,132,745,4180,6964,6007,https://images.gr-assets.com/books/1342241886m/348.jpg,https://images.gr-assets.com/books/1342241886s/348.jpg
6124,316445,316445,1532237,19,316011274,9.78031601127e+12,Julie Anne Peters,2004.0,Luna,Luna,en-US,3.86,17859,18820,1360,701,1289,4401,6016,6413,https://images.gr-assets.com/books/1339269673m/316445.jpg,https://images.gr-assets.com/books/1339269673s/316445.jpg
6125,14280,14280,2040369,82,1400077915,9.78140007792e+12,Alice Munro,2004.0,Runaway,Runaway,eng,3.98,13389,15889,1688,208,812,3150,6603,5116,https://images.gr-assets.com/books/1431005856m/14280.jpg,https://images.gr-assets.com/books/1431005856s/14280.jpg
6126,886066,886066,871329,29,1841494186,9.78184149418e+12,Iain M. Banks,2008.0,Matter,"Matter (Culture, #8)",eng,4.03,15438,17614,761,119,601,3581,7617,5696,https://images.gr-assets.com/books/1327954631m/886066.jpg,https://images.gr-assets.com/books/1327954631s/886066.jpg
6127,17825503,17825503,24567191,17,,,Mia Sheridan,2013.0,Leo,Leo,eng,4.06,24793,32250,3007,523,1543,5677,12088,12419,https://images.gr-assets.com/books/1366869759m/17825503.jpg,https://images.gr-assets.com/books/1366869759s/17825503.jpg
6128,3103,3103,2394184,75,393310329,9.78039331032e+12,E.M. Forster,1971.0,Maurice,Maurice,eng,4.02,16301,18288,940,220,779,3829,7075,6385,https://images.gr-assets.com/books/1361934128m/3103.jpg,https://images.gr-assets.com/books/1361934128s/3103.jpg
6129,10402992,10402992,14854113,37,1441836314,9.78144183631e+12,"J.D. Robb, Susan Ericksen",2011.0,New York to Dallas,"New York to Dallas (In Death, #33)",eng,4.42,17108,21047,1294,104,329,2151,6490,11973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6130,52350,52350,1534281,61,60080841,9.78006008085e+12,Ira Levin,1972.0,The Stepford Wives,The Stepford Wives,eng,3.71,17382,20716,1435,283,1556,6481,7954,4442,https://images.gr-assets.com/books/1403404262m/52350.jpg,https://images.gr-assets.com/books/1403404262s/52350.jpg
6131,161156,161156,1413765,73,671890913,9.78067189092e+12,Cornelius Ryan,1959.0,The Longest Day,The Longest Day,eng,4.31,14949,15836,416,114,271,1931,5826,7694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6132,6426,6426,3178484,37,60584033,9.78006058403e+12,Janet Evanovich,2006.0,Motor Mouth,Motor Mouth (Alex Barnaby #2),en-US,3.66,20983,22204,725,445,2206,7179,6974,5400,https://images.gr-assets.com/books/1479699584m/6426.jpg,https://images.gr-assets.com/books/1479699584s/6426.jpg
6133,215541,215541,1946186,36,743437349,9.78074343735e+12,D.J. MacHale,2003.0,The Reality Bug,"The Reality Bug (Pendragon, #4)",eng,4.15,19049,19539,428,147,673,3682,6707,8330,https://images.gr-assets.com/books/1431402995m/215541.jpg,https://images.gr-assets.com/books/1431402995s/215541.jpg
